id,peso,grasa,visibilidad,tipo,precio minorista maximo,id tienda unica,inaguracion,tamanho,ubicacion,tipo de tienda,ventas
FDY40,15.5,Regular,0.085834992,Congelados,49.6692,OUT046,1997,Pequeño,Sede 1,Supermercado Tipo1,788.3072
NCX54,9.195,Bajo,0.048050783,Productos de casa,105.6622,OUT035,2004,Pequeño,Sede 2,Supermercado Tipo1,1693.7952
FDK28,5.695,Bajo,0.065589906,Congelados,258.2646,OUT046,1997,Pequeño,Sede 1,Supermercado Tipo1,5410.9566
FDI32,,Bajo,0.173529036,Frutas y Vegetales,113.2834,OUT027,1985,Mediano,Sede 3,Supermercado Tipo3,4376.9692
FDT11,5.94,Regular,0.029492018,Panes,188.0556,OUT018,2009,Mediano,Sede 3,Supermercado Tipo2,938.778
FDO32,6.36,Bajo,0.121225455,Frutas y Vegetales,45.906,OUT017,2007,,Sede 2,Supermercado Tipo1,1118.544
DRJ01,,Bajo,0.114475357,Bebidas Suaves,160.9236,OUT027,1985,Mediano,Sede 3,Supermercado Tipo3,2255.7304
FDW02,4.805,Regular,0,Diariamente,123.9704,OUT045,2002,,Sede 2,Supermercado Tipo1,2253.0672
NCK30,14.85,Bajo,0.060927824,Productos de casa,254.8698,OUT013,1987,Grande,Sede 3,Supermercado Tipo1,4819.7262
NCM43,14.5,Bajo,0.019459164,Otros,161.621,OUT013,1987,Grande,Sede 3,Supermercado Tipo1,2120.573
FDJ14,10.3,Regular,0.050070476,Enlatados,77.896,OUT046,1997,Pequeño,Sede 1,Supermercado Tipo1,1278.336
FDE59,12.15,Bajo,0.06227604,Starchy Foods,37.9532,OUT035,2004,Pequeño,Sede 2,Supermercado Tipo1,1078.596
FDN10,11.5,Bajo,0.046217345,Snack,120.3124,OUT045,2002,,Sede 2,Supermercado Tipo1,474.0496
NCC18,19.1,Bajo,0.177270016,Productos de casa,174.0422,OUT046,1997,Pequeño,Sede 1,Supermercado Tipo1,1724.422
FDN34,,Regular,0.080127283,Snack,168.7132,OUT019,1985,Pequeño,Sede 1,Abarrotes,338.2264
FDU12,15.5,Regular,0.076059648,Productos para hornear,265.1568,OUT018,2009,Mediano,Sede 3,Supermercado Tipo2,2109.2544
FDR33,7.31,Bajo,0.026788937,Snack,110.357,OUT046,1997,Pequeño,Sede 1,Supermercado Tipo1,3185.853
FDP33,18.7,Bajo,0.089197963,Snack,257.3672,OUT013,1987,Grande,Sede 3,Supermercado Tipo1,2045.3376
FDT49,7,Bajo,0.151279591,Enlatados,107.028,OUT013,1987,Grande,Sede 3,Supermercado Tipo1,2876.256
FDK02,12.5,Bajo,0.112203445,Enlatados,121.144,OUT035,2004,Pequeño,Sede 2,Supermercado Tipo1,1438.128
NCM07,9.395,Bajo,0.039961837,Otros,84.0908,OUT046,1997,Pequeño,Sede 1,Supermercado Tipo1,419.454
FDX38,10.5,Regular,0.048207017,Diariamente,45.9376,OUT046,1997,Pequeño,Sede 1,Supermercado Tipo1,575.2512
FDS56,5.785,Regular,0.064871045,Frutas y Vegetales,262.1252,OUT010,1998,,Sede 3,Abarrotes,786.9756
FDU26,16.7,Regular,0.042685217,Diariamente,120.7782,OUT049,1999,Mediano,Sede 1,Supermercado Tipo1,1072.6038
FDR16,5.845,Regular,0.105181277,Congelados,214.4218,OUT049,1999,Mediano,Sede 1,Supermercado Tipo1,5343.045
FDA58,9.395,Bajo,0.103751236,Snack,235.8932,OUT046,1997,Pequeño,Sede 1,Supermercado Tipo1,942.7728
FDI26,5.94,Bajo,0.035028853,Enlatados,179.8344,OUT018,2009,Mediano,Sede 3,Supermercado Tipo2,1249.0408
FDU36,6.15,Bajo,0.046262201,Productos para hornear,97.8384,OUT035,2004,Pequeño,Sede 2,Supermercado Tipo1,2069.3064
FDG60,20.35,Bajo,0.060688248,Productos para hornear,234.2616,OUT035,2004,Pequeño,Sede 2,Supermercado Tipo1,4687.232
FDH14,17.1,Regular,0.078347922,Enlatados,141.8838,OUT010,1998,,Sede 3,Abarrotes,280.9676
FDQ37,,Bajo,0.088828418,Desayuno,192.2478,OUT027,1985,Mediano,Sede 3,Supermercado Tipo3,7943.6598
FDW23,5.765,Bajo,0.081944045,Productos para hornear,36.7164,OUT013,1987,Grande,Sede 3,Supermercado Tipo1,849.5608
FDM03,12.65,Bajo,0.123726711,Carne,107.7938,OUT017,2007,,Sede 2,Supermercado Tipo1,2251.0698
FDB58,10.5,reg,0.013485235,Snack,140.0154,OUT013,1987,Grande,Sede 3,Supermercado Tipo1,3119.9388
FDR09,18.25,Bajo,0.077659918,Snack,260.2962,OUT013,1987,Grande,Sede 3,Supermercado Tipo1,1035.9848
FDR48,11.65,Bajo,0,Productos para hornear,149.8024,OUT018,2009,Mediano,Sede 3,Supermercado Tipo2,1821.6288
FDZ52,19.2,Bajo,0.100074524,Congelados,110.2886,OUT046,1997,Pequeño,Sede 1,Supermercado Tipo1,778.3202
DRD60,15.7,Bajo,0.037289996,Bebidas Suaves,182.7634,OUT049,1999,Mediano,Sede 1,Supermercado Tipo1,3453.5046
FDJ14,10.3,Regular,0.050028809,Enlatados,80.096,OUT013,1987,Grande,Sede 3,Supermercado Tipo1,239.688
NCY29,13.65,Bajo,0.077234113,Higiene,56.893,OUT046,1997,Pequeño,Sede 1,Supermercado Tipo1,1188.453
NCP41,16.6,Bajo,0.016197216,Higiene,108.8596,OUT013,1987,Grande,Sede 3,Supermercado Tipo1,970.7364
FDK46,9.6,Bajo,0.051571772,Snack,258.462,OUT045,2002,,Sede 2,Supermercado Tipo1,4673.916
FDI48,11.85,Regular,0.055672032,Productos para hornear,50.5666,OUT013,1987,Grande,Sede 3,Supermercado Tipo1,922.7988
FDX48,,reg,0.066336811,Productos para hornear,154.1656,OUT019,1985,Pequeño,Sede 1,Abarrotes,617.8624
NCI29,8.6,Bajo,0.032672263,Higiene,141.2154,OUT049,1999,Mediano,Sede 1,Supermercado Tipo1,709.077
FDL51,20.7,Regular,0.047491371,Diariamente,213.9876,OUT046,1997,Pequeño,Sede 1,Supermercado Tipo1,2143.876
FDU21,11.8,Regular,0.077154417,Snack,35.7558,OUT017,2007,,Sede 2,Supermercado Tipo1,577.2486
FDA08,,Regular,0.087692636,Frutas y Vegetales,162.5526,OUT019,1985,Pequeño,Sede 1,Abarrotes,328.9052
FDK03,12.6,Regular,0.074221559,Diariamente,255.9356,OUT018,2009,Mediano,Sede 3,Supermercado Tipo2,4832.3764
DRH39,20.7,Bajo,0.092834313,Diariamente,77.667,OUT049,1999,Mediano,Sede 1,Supermercado Tipo1,2220.443
NCR18,15.85,Bajo,0.020571083,Productos de casa,41.6112,OUT018,2009,Mediano,Sede 3,Supermercado Tipo2,255.6672
NCX42,6.36,Bajo,0.005978595,Productos de casa,163.6526,OUT046,1997,Pequeño,Sede 1,Supermercado Tipo1,1151.1682
FDR15,9.3,reg,0.033489979,Carne,156.6314,OUT049,1999,Mediano,Sede 1,Supermercado Tipo1,1241.0512
FDN60,,Bajo,0.166609517,Productos para hornear,157.6604,OUT019,1985,Pequeño,Sede 1,Abarrotes,316.9208
FDH24,20.7,Bajo,0.021552357,Productos para hornear,157.0288,OUT017,2007,,Sede 2,Supermercado Tipo1,2985.4472
FDY50,,Bajo,0.130321652,Diariamente,88.7172,OUT027,1985,Mediano,Sede 3,Supermercado Tipo3,3301.0364
FDT26,18.85,Regular,0.068059156,Diariamente,120.344,OUT049,1999,Mediano,Sede 1,Supermercado Tipo1,1797.66
NCC30,16.6,Bajo,0.027573983,Productos de casa,176.6344,OUT035,2004,Pequeño,Sede 2,Supermercado Tipo1,2676.516
NCE43,12.5,Bajo,0.103442268,Productos de casa,170.8448,OUT046,1997,Pequeño,Sede 1,Supermercado Tipo1,4942.8992
DRK39,7.02,Bajo,0,Diariamente,83.825,OUT017,2007,,Sede 2,Supermercado Tipo1,1414.825
FDL16,12.85,Bajo,0.168312678,Congelados,45.906,OUT013,1987,Grande,Sede 3,Supermercado Tipo1,885.514
FDQ36,7.855,Regular,0.162205516,Productos para hornear,36.2848,OUT018,2009,Mediano,Sede 3,Supermercado Tipo2,1155.8288
FDS34,19.35,reg,0.076744561,Snack,113.4518,OUT035,2004,Pequeño,Sede 2,Supermercado Tipo1,1593.9252
FDN32,17.5,Bajo,0.015591925,Frutas y Vegetales,184.8266,OUT045,2002,,Sede 2,Supermercado Tipo1,2766.399
FDZ23,17.75,Regular,0.067639698,Productos para hornear,187.624,OUT045,2002,,Sede 2,Supermercado Tipo1,1491.392
DRL49,13.15,Bajo,0.056516756,Bebidas Suaves,143.4812,OUT049,1999,Mediano,Sede 1,Supermercado Tipo1,854.8872
FDG33,5.365,Regular,0.140213762,Comida marina,173.7764,OUT035,2004,Pequeño,Sede 2,Supermercado Tipo1,4637.9628
FDG04,13.1,Bajo,0.006075007,Congelados,187.5898,OUT045,2002,,Sede 2,Supermercado Tipo1,2432.1674
FDR04,7.075,Bajo,0.022612742,Congelados,97.0068,OUT045,2002,,Sede 2,Supermercado Tipo1,1944.136
FDF52,9.3,LF,0.066770664,Congelados,180.5292,OUT035,2004,Pequeño,Sede 2,Supermercado Tipo1,2189.1504
FDT36,12.3,Bajo,0.186250852,Productos para hornear,37.2874,OUT010,1998,,Sede 3,Abarrotes,176.437
FDH17,16.2,Regular,0.016639482,Congelados,95.8726,OUT013,1987,Grande,Sede 3,Supermercado Tipo1,1076.5986
NCL42,18.85,Bajo,0.040599963,Productos de casa,244.0144,OUT017,2007,,Sede 2,Supermercado Tipo1,5635.3312
DRN35,8.01,Bajo,0.070533748,Bebidas Fuertes,34.2532,OUT018,2009,Mediano,Sede 3,Supermercado Tipo2,467.3916
FDL21,,Regular,0.01251245,Snack,38.748,OUT019,1985,Pequeño,Sede 1,Abarrotes,79.896
FDX07,,Regular,0.022807826,Frutas y Vegetales,183.495,OUT027,1985,Mediano,Sede 3,Supermercado Tipo3,4577.375
FDW16,17.35,Regular,0.041474232,Congelados,93.0804,OUT046,1997,Pequeño,Sede 1,Supermercado Tipo1,826.9236
FDS11,,Regular,0.055289464,Panes,222.5088,OUT027,1985,Mediano,Sede 3,Supermercado Tipo3,7158.6816
NCZ54,14.65,Bajo,0.083698962,Productos de casa,163.4552,OUT018,2009,Mediano,Sede 3,Supermercado Tipo2,2599.2832
FDH32,12.8,Bajo,0.076045655,Frutas y Vegetales,96.541,OUT035,2004,Pequeño,Sede 2,Supermercado Tipo1,3765.099
NCQ17,,Bajo,0.116366304,Higiene,158.363,OUT027,1985,Mediano,Sede 3,Supermercado Tipo3,4068.038
FDK38,6.65,Bajo,0.053279839,Enlatados,147.7734,OUT035,2004,Pequeño,Sede 2,Supermercado Tipo1,2078.6276
NCF55,6.675,Bajo,0.021648305,Productos de casa,35.6874,OUT013,1987,Grande,Sede 3,Supermercado Tipo1,952.7598
FDW39,6.69,Regular,0.037060755,Carne,176.837,OUT018,2009,Mediano,Sede 3,Supermercado Tipo2,1411.496
FDX36,,Regular,0.224607399,Productos para hornear,223.1404,OUT019,1985,Pequeño,Sede 1,Abarrotes,450.0808
FDD47,7.6,reg,0.142699588,Starchy Foods,171.7448,OUT045,2002,,Sede 2,Supermercado Tipo1,4431.5648
FDQ46,7.51,Bajo,0.103726639,Snack,110.6544,OUT013,1987,Grande,Sede 3,Supermercado Tipo1,1901.5248
FDE56,,Regular,0.158424516,Frutas y Vegetales,62.4194,OUT027,1985,Mediano,Sede 3,Supermercado Tipo3,2291.0178
FDY39,,Regular,0.08234117,Carne,185.7608,OUT019,1985,Pequeño,Sede 1,Abarrotes,1470.0864
FDG05,11,Regular,0.087847141,Congelados,156.863,OUT046,1997,Pequeño,Sede 1,Supermercado Tipo1,2972.797
NCR54,,Bajo,0.158562708,Productos de casa,194.711,OUT019,1985,Pequeño,Sede 1,Abarrotes,196.411
FDX57,17.25,reg,0.047458754,Snack,95.8068,OUT018,2009,Mediano,Sede 3,Supermercado Tipo2,1263.6884
FDC17,,Bajo,0.015385857,Congelados,208.9928,OUT027,1985,Mediano,Sede 3,Supermercado Tipo3,9678.0688
DRL60,,Bajo,0.047377447,Bebidas Suaves,150.6682,OUT019,1985,Pequeño,Sede 1,Abarrotes,457.4046
FDO32,6.36,Bajo,0.120443298,Frutas y Vegetales,45.406,OUT013,1987,Grande,Sede 3,Supermercado Tipo1,1118.544
NCO29,11.15,Bajo,0.032229348,Higiene,163.2526,OUT013,1987,Grande,Sede 3,Supermercado Tipo1,1480.0734
FDJ36,,Regular,0.127638966,Productos para hornear,104.5332,OUT027,1985,Mediano,Sede 3,Supermercado Tipo3,2563.33
NCF54,18,Bajo,0.047473135,Productos de casa,170.5422,OUT045,2002,,Sede 2,Supermercado Tipo1,3103.9596
FDV04,7.825,Regular,0.149986868,Congelados,158.8288,OUT035,2004,Pequeño,Sede 2,Supermercado Tipo1,1414.1592
NCK30,14.85,Bajo,0.102065622,Productos de casa,254.2698,OUT010,1998,,Sede 3,Abarrotes,1775.6886
FDX09,,Bajo,0.114243048,Snack,174.937,OUT019,1985,Pequeño,Sede 1,Abarrotes,176.437
FDH53,20.5,Regular,0.019183756,Congelados,83.7592,OUT013,1987,Grande,Sede 3,Supermercado Tipo1,1403.5064
FDT22,10.395,Bajo,0.112324552,Snack,60.622,OUT045,2002,,Sede 2,Supermercado Tipo1,778.986
DRF25,,Bajo,0.068153091,Bebidas Suaves,36.019,OUT019,1985,Pequeño,Sede 1,Abarrotes,73.238
FDG56,13.3,Regular,0.071597469,Frutas y Vegetales,60.8536,OUT045,2002,,Sede 2,Supermercado Tipo1,918.804
FDG38,,Regular,0.052473797,Enlatados,83.6224,OUT027,1985,Mediano,Sede 3,Supermercado Tipo3,3494.1184
FDS34,19.35,Regular,0.076914745,Snack,114.8518,OUT045,2002,,Sede 2,Supermercado Tipo1,1707.777
FDP44,16.5,Regular,0.079837509,Frutas y Vegetales,102.1332,OUT049,1999,Mediano,Sede 1,Supermercado Tipo1,1743.0644
FDW03,5.63,Regular,0.024520854,Carne,102.8306,OUT013,1987,Grande,Sede 3,Supermercado Tipo1,1986.0814
FDU25,12.35,LF,0.02678995,Enlatados,58.9246,OUT018,2009,Mediano,Sede 3,Supermercado Tipo2,926.7936
NCR17,9.8,Bajo,0.024432767,Higiene,116.4492,OUT045,2002,,Sede 2,Supermercado Tipo1,2780.3808
FDY39,5.305,Regular,0.047220268,Carne,181.9608,OUT018,2009,Mediano,Sede 3,Supermercado Tipo2,2388.8904
FDA03,18.5,Regular,0.045534457,Diariamente,146.3102,OUT049,1999,Mediano,Sede 1,Supermercado Tipo1,3645.255
FDG58,10.695,Regular,0,Snack,156.1972,OUT046,1997,Pequeño,Sede 1,Supermercado Tipo1,1869.5664
NCB19,6.525,Bajo,0.090806457,Productos de casa,86.4882,OUT017,2007,,Sede 2,Supermercado Tipo1,1631.8758
FDI07,12.35,Regular,0.033813351,Carne,198.1426,OUT049,1999,Mediano,Sede 1,Supermercado Tipo1,3757.1094
NCS06,7.935,Bajo,0.031730739,Productos de casa,261.091,OUT035,2004,Pequeño,Sede 2,Supermercado Tipo1,2366.919
FDX03,15.85,Regular,0.102262138,Carne,47.1744,OUT010,1998,,Sede 3,Abarrotes,90.5488
NCK29,5.615,LF,0,Higiene,121.973,OUT046,1997,Pequeño,Sede 1,Supermercado Tipo1,2463.46
FDH16,10.5,Bajo,0.052511611,Congelados,90.783,OUT013,1987,Grande,Sede 3,Supermercado Tipo1,1258.362
FDA55,,Regular,0.056713056,Frutas y Vegetales,223.8088,OUT027,1985,Mediano,Sede 3,Supermercado Tipo3,5592.72
FDS20,8.85,Bajo,0.053950661,Frutas y Vegetales,182.7292,OUT049,1999,Mediano,Sede 1,Supermercado Tipo1,4925.5884
FDS31,13.1,Regular,0.044192372,Frutas y Vegetales,180.3318,OUT046,1997,Pequeño,Sede 1,Supermercado Tipo1,2345.6134
FDA23,,Bajo,0.046958533,Productos para hornear,101.3016,OUT027,1985,Mediano,Sede 3,Supermercado Tipo3,2327.6368
NCU18,15.1,Bajo,0.055829496,Productos de casa,140.2496,OUT035,2004,Pequeño,Sede 2,Supermercado Tipo1,2681.8424
FDE11,17.7,Regular,0.13498355,Starchy Foods,184.4924,OUT013,1987,Grande,Sede 3,Supermercado Tipo1,3146.5708
FDE44,14.65,Bajo,0,Frutas y Vegetales,49.7692,OUT045,2002,,Sede 2,Supermercado Tipo1,837.5764
FDV51,16.35,Bajo,0.032538896,Carne,165.7842,OUT046,1997,Pequeño,Sede 1,Supermercado Tipo1,2652.5472
FDK51,19.85,Bajo,0.005264755,Diariamente,264.5884,OUT017,2007,,Sede 2,Supermercado Tipo1,5829.7448
FDR36,6.715,Regular,0.121832956,Productos para hornear,43.5454,OUT045,2002,,Sede 2,Supermercado Tipo1,838.908
FDU40,20.85,Bajo,0.037403973,Congelados,192.5478,OUT046,1997,Pequeño,Sede 1,Supermercado Tipo1,2906.217
FDU37,,Regular,0.10400212,Enlatados,79.796,OUT027,1985,Mediano,Sede 3,Supermercado Tipo3,4074.696
FDV47,17.1,Bajo,0.054162439,Panes,85.3566,OUT013,1987,Grande,Sede 3,Supermercado Tipo1,1775.6886
FDF04,,Bajo,0.023876708,Congelados,258.6304,OUT019,1985,Pequeño,Sede 1,Abarrotes,516.6608
FDX16,17.85,Bajo,0.065797601,Congelados,147.805,OUT035,2004,Pequeño,Sede 2,Supermercado Tipo1,1947.465
NCL05,19.6,Bajo,0.047857804,Higiene,45.077,OUT013,1987,Grande,Sede 3,Supermercado Tipo1,605.878
NCL30,,Bajo,0.048703432,Productos de casa,125.9336,OUT027,1985,Mediano,Sede 3,Supermercado Tipo3,7158.6816
NCR06,12.5,Bajo,0.006765149,Productos de casa,41.7112,OUT046,1997,Pequeño,Sede 1,Supermercado Tipo1,383.5008
FDX03,15.85,Regular,0.06121988,Carne,45.6744,OUT045,2002,,Sede 2,Supermercado Tipo1,633.8416
FDR32,6.78,Regular,0,Frutas y Vegetales,227.4694,OUT046,1997,Pequeño,Sede 1,Supermercado Tipo1,3197.1716
FDX04,19.6,Regular,0.041563696,Congelados,47.6376,OUT035,2004,Pequeño,Sede 2,Supermercado Tipo1,335.5632
DRH01,17.5,Bajo,0.098457814,Bebidas Suaves,171.7738,OUT017,2007,,Sede 2,Supermercado Tipo1,2432.8332
FDO57,20.75,Bajo,0.108930629,Snack,160.9578,OUT045,2002,,Sede 2,Supermercado Tipo1,1444.1202
FDD11,,Bajo,0.03046847,Starchy Foods,254.704,OUT027,1985,Mediano,Sede 3,Supermercado Tipo3,3036.048
DRM47,9.3,Bajo,0.073288275,Bebidas Fuertes,189.1846,OUT010,1998,,Sede 3,Abarrotes,382.1692
NCC54,17.75,Bajo,0.097692448,Higiene,242.4196,OUT035,2004,Pequeño,Sede 2,Supermercado Tipo1,5543.4508
FDC45,17,Bajo,0.135944247,Frutas y Vegetales,171.5106,OUT049,1999,Mediano,Sede 1,Supermercado Tipo1,1539.9954
FDW46,,Regular,0.123089128,Snack,63.6484,OUT019,1985,Pequeño,Sede 1,Abarrotes,65.2484
FDP40,4.555,Regular,0.034328578,Congelados,110.1544,OUT013,1987,Grande,Sede 3,Supermercado Tipo1,1230.3984
FDM08,10.1,Regular,0.089688978,Frutas y Vegetales,225.5088,OUT010,1998,,Sede 3,Abarrotes,1342.2528
FDV52,20.7,Regular,0.121709653,Congelados,119.7466,OUT049,1999,Mediano,Sede 1,Supermercado Tipo1,2003.3922
DRB24,8.785,Bajo,0.020618957,Bebidas Suaves,153.0656,OUT045,2002,,Sede 2,Supermercado Tipo1,4170.5712
NCC54,17.75,LF,0.163548055,Higiene,239.3196,OUT010,1998,,Sede 3,Abarrotes,723.0588
FDV38,,Bajo,0.178192864,Diariamente,54.9956,OUT019,1985,Pequeño,Sede 1,Abarrotes,109.1912
FDB36,5.465,Regular,0.048625599,Productos para hornear,129.2626,OUT045,2002,,Sede 2,Supermercado Tipo1,1311.626
DRH51,,Bajo,0.170213676,Diariamente,89.5856,OUT019,1985,Pequeño,Sede 1,Abarrotes,175.7712
FDV45,,Bajo,0.044829295,Snack,187.4556,OUT027,1985,Mediano,Sede 3,Supermercado Tipo3,7510.224
NCL29,,Bajo,0.113387677,Higiene,156.9604,OUT027,1985,Mediano,Sede 3,Supermercado Tipo3,1584.604
FDU14,17.75,Bajo,0.058168807,Diariamente,249.575,OUT010,1998,,Sede 3,Abarrotes,499.35
FDH17,16.2,Regular,0.016650191,Congelados,97.4726,OUT035,2004,Pequeño,Sede 2,Supermercado Tipo1,1174.4712
FDQ15,20.35,Regular,0.151044881,Carne,79.2276,OUT035,2004,Pequeño,Sede 2,Supermercado Tipo1,649.8208
FDZ44,8.185,Bajo,0.038948125,Frutas y Vegetales,115.4808,OUT017,2007,,Sede 2,Supermercado Tipo1,820.2656
FDM32,20.5,Bajo,0.020688969,Frutas y Vegetales,88.183,OUT018,2009,Mediano,Sede 3,Supermercado Tipo2,719.064
NCP29,8.42,Bajo,0.112249781,Higiene,64.3168,OUT035,2004,Pequeño,Sede 2,Supermercado Tipo1,703.0848
FDG53,10,Bajo,0.046116319,Congelados,141.818,OUT017,2007,,Sede 2,Supermercado Tipo1,838.908
FDT25,7.5,Bajo,0.050957715,Enlatados,122.4072,OUT018,2009,Mediano,Sede 3,Supermercado Tipo2,2572.6512
FDM39,,Bajo,0.053211728,Diariamente,177.6002,OUT027,1985,Mediano,Sede 3,Supermercado Tipo3,8417.7094
FDW35,10.6,Bajo,0.011111714,Panes,43.8454,OUT045,2002,,Sede 2,Supermercado Tipo1,671.1264
FDD10,20.6,Regular,0.077029195,Snack,177.2344,OUT010,1998,,Sede 3,Abarrotes,892.172
FDH08,,Bajo,0.017344679,Frutas y Vegetales,230.801,OUT027,1985,Mediano,Sede 3,Supermercado Tipo3,5283.123
DRG37,16.2,Bajo,0.019457372,Bebidas Suaves,153.9972,OUT018,2009,Mediano,Sede 3,Supermercado Tipo2,1246.3776
FDU01,20.25,Regular,0.012063121,Enlatados,183.5924,OUT017,2007,,Sede 2,Supermercado Tipo1,2406.2012
NCZ17,12.15,Bajo,0.079755214,Higiene,36.6506,OUT018,2009,Mediano,Sede 3,Supermercado Tipo2,493.3578
FDU34,,LF,0.074830794,Snack,125.9046,OUT027,1985,Mediano,Sede 3,Supermercado Tipo3,4482.1656
FDB16,8.21,Bajo,0.044917289,Diariamente,88.5198,OUT035,2004,Pequeño,Sede 2,Supermercado Tipo1,1133.8574
FDG10,6.63,Regular,0.018310142,Snack,57.7588,OUT010,1998,,Sede 3,Abarrotes,57.2588
FDH46,6.935,Regular,0.041247932,Snack,101.8332,OUT013,1987,Grande,Sede 3,Supermercado Tipo1,2255.7304
FDC16,,Regular,0.0204702,Diariamente,88.254,OUT027,1985,Mediano,Sede 3,Supermercado Tipo3,2510.066
FDH50,15,Regular,0.161404914,Enlatados,185.8266,OUT035,2004,Pequeño,Sede 2,Supermercado Tipo1,1844.266
NCZ18,7.825,Bajo,0.186067862,Productos de casa,255.4698,OUT046,1997,Pequeño,Sede 1,Supermercado Tipo1,5073.396
FDJ32,10.695,LF,0.057792343,Frutas y Vegetales,61.4536,OUT046,1997,Pequeño,Sede 1,Supermercado Tipo1,428.7752
DRI23,18.85,Bajo,0,Bebidas Fuertes,162.0578,OUT035,2004,Pequeño,Sede 2,Supermercado Tipo1,3209.156
DRD01,12.1,Regular,0.061270647,Bebidas Suaves,53.2614,OUT049,1999,Mediano,Sede 1,Supermercado Tipo1,386.8298
FDY02,8.945,Regular,0.087823675,Diariamente,261.091,OUT045,2002,,Sede 2,Supermercado Tipo1,3418.883
FDG38,8.975,Regular,0.05281112,Enlatados,86.6224,OUT049,1999,Mediano,Sede 1,Supermercado Tipo1,1704.448
NCG30,20.2,Bajo,0.112495847,Productos de casa,124.4046,OUT049,1999,Mediano,Sede 1,Supermercado Tipo1,1120.5414
FDO31,6.76,Regular,0.029100745,Frutas y Vegetales,80.696,OUT018,2009,Mediano,Sede 3,Supermercado Tipo2,559.272
NCU42,9,Bajo,0.019546214,Productos de casa,168.1474,OUT045,2002,,Sede 2,Supermercado Tipo1,4211.185
NCG30,20.2,Bajo,0.112549008,Productos de casa,123.1046,OUT045,2002,,Sede 2,Supermercado Tipo1,1120.5414
NCA30,19,Bajo,0,Productos de casa,189.1872,OUT046,1997,Pequeño,Sede 1,Supermercado Tipo1,567.2616
FDF29,15.1,Regular,0.019917598,Congelados,129.431,OUT013,1987,Grande,Sede 3,Supermercado Tipo1,3505.437
FDI14,14.1,Bajo,0.089817198,Enlatados,142.7496,OUT049,1999,Mediano,Sede 1,Supermercado Tipo1,3528.74
FDY57,20.2,Regular,0.121442754,Snack,94.9752,OUT049,1999,Mediano,Sede 1,Supermercado Tipo1,1342.2528
FDT27,,Regular,0.069250192,Carne,232.9616,OUT027,1985,Mediano,Sede 3,Supermercado Tipo3,3515.424
FDM46,,Bajo,0.159193194,Snack,92.712,OUT027,1985,Mediano,Sede 3,Supermercado Tipo3,3635.268
NCD30,,Bajo,0,Productos de casa,98.1726,OUT027,1985,Mediano,Sede 3,Supermercado Tipo3,978.726
FDJ15,,Regular,0.023209537,Diariamente,183.3608,OUT027,1985,Mediano,Sede 3,Supermercado Tipo3,6064.1064
NCW05,20.25,Bajo,0.148372897,Higiene,108.8938,OUT045,2002,,Sede 2,Supermercado Tipo1,3644.5892
FDT13,14.85,Bajo,0,Enlatados,187.7214,OUT010,1998,,Sede 3,Abarrotes,188.4214
NCP06,20.7,Bajo,0.065689432,Productos de casa,149.7366,OUT010,1998,,Sede 3,Abarrotes,151.1366
FDP03,5.15,Regular,0.061301149,Carne,122.1388,OUT045,2002,,Sede 2,Supermercado Tipo1,2352.9372
NCM30,,Bajo,0.117825569,Productos de casa,43.2796,OUT019,1985,Pequeño,Sede 1,Abarrotes,41.2796
FDK20,12.6,Regular,0.04152307,Frutas y Vegetales,124.3072,OUT013,1987,Grande,Sede 3,Supermercado Tipo1,5022.7952
FDX01,10.1,Bajo,0.024201905,Enlatados,114.915,OUT049,1999,Mediano,Sede 1,Supermercado Tipo1,2796.36
FDV57,15.25,Regular,0.066269294,Snack,179.666,OUT017,2007,,Sede 2,Supermercado Tipo1,6471.576
FDY34,10.5,Regular,0.01100413,Snack,167.1842,OUT045,2002,,Sede 2,Supermercado Tipo1,2984.1156
FDP37,,Bajo,0.250560049,Desayuno,126.9994,OUT019,1985,Pequeño,Sede 1,Abarrotes,385.4982
FDP22,14.65,Regular,0.099113429,Snack,52.8666,OUT035,2004,Pequeño,Sede 2,Supermercado Tipo1,461.3994
FDS25,6.885,Regular,0.140008554,Enlatados,108.7228,OUT046,1997,Pequeño,Sede 1,Supermercado Tipo1,2542.0244
NCY18,7.285,Bajo,0.031278532,Productos de casa,176.0054,OUT018,2009,Mediano,Sede 3,Supermercado Tipo2,2626.581
FDO08,11.1,Regular,0.05373063,Frutas y Vegetales,165.1526,OUT013,1987,Grande,Sede 3,Supermercado Tipo1,1480.0734
NCI43,,Bajo,0.025842951,Productos de casa,48.6376,OUT027,1985,Mediano,Sede 3,Supermercado Tipo3,1677.816
FDH16,10.5,Bajo,0.052555346,Congelados,89.683,OUT046,1997,Pequeño,Sede 1,Supermercado Tipo1,988.713
NCZ05,,Bajo,0.10178199,Higiene,104.699,OUT019,1985,Pequeño,Sede 1,Abarrotes,103.199
DRE49,20.75,Bajo,0.021293097,Bebidas Suaves,151.9024,OUT045,2002,,Sede 2,Supermercado Tipo1,2732.4432
FDO09,,Regular,0.124668026,Snack,261.091,OUT027,1985,Mediano,Sede 3,Supermercado Tipo3,5522.811
FDA08,11.85,Regular,0.050043472,Frutas y Vegetales,164.6526,OUT013,1987,Grande,Sede 3,Supermercado Tipo1,2137.8838
